Cycle No,Step No,Step name,Absolute time,volt(V),Current(A),Capacity(Ah),Energy(Wh),Power(mW),Internal R(Ω),Charging energy(Wh),Discharge energy(Wh),Charging capacity(Ah),Discharge capacity(Ah),SoC(%)
1,2,CCCV_Chg,2025-11-08 11:54:47.017,2.992016,49.998864,0.555,1.642448,149597.40107,0.0009,1.642448,0.0,0.555,0.0,0.37000000000000005
1,2,CCCV_Chg,2025-11-08 11:54:48.006,2.993443,49.998978,0.569,1.68397,149669.090701,0.0009,1.68397,0.0,0.569,0.0,0.3793333333333333
1,2,CCCV_Chg,2025-11-08 11:54:49.007,2.994846,49.998839,0.583,1.725544,149738.822984,0.0009,1.7255440000000002,0.0,0.583,0.0,0.38866666666666666
1,2,CCCV_Chg,2025-11-08 11:54:50.009,2.996241,49.998835,0.596,1.767236,149808.559379,0.0009,1.767236,0.0,0.596,0.0,0.3973333333333333
1,2,CCCV_Chg,2025-11-08 11:54:51.008,2.997625,49.998799,0.61,1.808796,149877.649852,0.0009,1.808796,0.0,0.61,0.0,0.4066666666666667
1,2,CCCV_Chg,2025-11-08 11:54:52.009,2.998992,49.998936,0.624,1.850497,149946.409073,0.0009,1.850497,0.0,0.624,0.0,0.416
1,2,CCCV_Chg,2025-11-08 11:54:53.008,3.000352,49.99886,0.638,1.892114,150014.179599,0.0009,1.892114,0.0,0.638,0.0,0.42533333333333334
1,2,CCCV_Chg,2025-11-08 11:54:54.006,3.001699,49.998891,0.652,1.933768,150081.621116,0.0009,1.933768,0.0,0.652,0.0,0.4346666666666667
1,2,CCCV_Chg,2025-11-08 11:54:55.004,3.003031,49.999041,0.666,1.97544,150148.670093,0.0009,1.97544,0.0,0.666,0.0,0.44400000000000006
1,2,CCCV_Chg,2025-11-08 11:54:56.007,3.004354,49.998986,0.68,2.017226,150214.653585,0.0009,2.017226,0.0,0.68,0.0,0.4533333333333333
1,2,CCCV_Chg,2025-11-08 11:54:57.005,3.005668,49.998826,0.694,2.0589,150279.871346,0.0009,2.0589,0.0,0.694,0.0,0.4626666666666666
1,2,CCCV_Chg,2025-11-08 11:54:58.007,3.006975,49.998929,0.708,2.100732,150345.52953,0.0009,2.100732,0.0,0.708,0.0,0.472
1,2,CCCV_Chg,2025-11-08 11:54:59.007,3.00826,49.998851,0.721,2.142483,150409.543509,0.0009,2.1424830000000004,0.0,0.721,0.0,0.48066666666666663
1,2,CCCV_Chg,2025-11-08 11:55:00.008,3.009534,49.998811,0.735,2.184198,150473.121664,0.0009,2.184198,0.0,0.735,0.0,0.49
1,2,CCCV_Chg,2025-11-08 11:55:00.990,3.010799,49.998854,0.749,2.226013,150536.499624,0.0009,2.226013,0.0,0.749,0.0,0.49933333333333335
1,2,CCCV_Chg,2025-11-08 11:55:01.990,3.012068,49.998944,0.763,2.26785,150600.219256,0.0009,2.26785,0.0,0.763,0.0,0.5086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:02.990,3.013309,49.999008,0.777,2.309683,150662.460797,0.0009,2.309683,0.0,0.777,0.0,0.518
1,2,CCCV_Chg,2025-11-08 11:55:03.990,3.014556,49.998908,0.791,2.351545,150724.508105,0.0009,2.351545,0.0,0.791,0.0,0.5273333333333334
1,2,CCCV_Chg,2025-11-08 11:55:04.990,3.015776,49.998773,0.805,2.393426,150785.099643,0.0009,2.393426,0.0,0.805,0.0,0.5366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:05.991,3.017002,49.998876,0.819,2.435338,150846.70889,0.0009,2.435338,0.0,0.819,0.0,0.5459999999999999
1,2,CCCV_Chg,2025-11-08 11:55:06.998,3.018207,49.99891,0.833,2.477195,150907.060154,0.0009,2.477195,0.0,0.833,0.0,0.5553333333333333
1,2,CCCV_Chg,2025-11-08 11:55:07.998,3.019404,49.998893,0.846,2.519124,150966.85752,0.0009,2.519124,0.0,0.846,0.0,0.564
1,2,CCCV_Chg,2025-11-08 11:55:08.996,3.020597,49.998951,0.86,2.56106,151026.681394,0.0009,2.56106,0.0,0.86,0.0,0.5733333333333334
1,2,CCCV_Chg,2025-11-08 11:55:09.996,3.02178,49.998837,0.874,2.603037,151085.48567,0.0009,2.603037,0.0,0.874,0.0,0.5826666666666667
1,2,CCCV_Chg,2025-11-08 11:55:10.997,3.02296,49.998965,0.888,2.645072,151144.871236,0.0009,2.6450720000000003,0.0,0.888,0.0,0.592
1,2,CCCV_Chg,2025-11-08 11:55:11.997,3.024133,49.998963,0.902,2.686984,151203.513974,0.0009,2.686984,0.0,0.902,0.0,0.6013333333333334
1,2,CCCV_Chg,2025-11-08 11:55:12.988,3.025286,49.998812,0.916,2.729012,151260.70596,0.0009,2.729012,0.0,0.916,0.0,0.6106666666666667
1,2,CCCV_Chg,2025-11-08 11:55:13.987,3.02645,49.998993,0.93,2.771059,151319.452365,0.0009,2.771059,0.0,0.93,0.0,0.62
1,2,CCCV_Chg,2025-11-08 11:55:14.989,3.027589,49.99883,0.944,2.813082,151375.907721,0.0009,2.813082,0.0,0.944,0.0,0.6293333333333333
1,2,CCCV_Chg,2025-11-08 11:55:15.989,3.028726,49.998879,0.958,2.855104,151432.904798,0.0009,2.855104,0.0,0.958,0.0,0.6386666666666666
1,2,CCCV_Chg,2025-11-08 11:55:16.990,3.029853,49.998878,0.972,2.897187,151489.250505,0.0009,2.897187,0.0,0.972,0.0,0.648
1,2,CCCV_Chg,2025-11-08 11:55:17.992,3.030988,49.998966,0.986,2.939683,151546.265958,0.0009,2.939683,0.0,0.986,0.0,0.6573333333333333
1,2,CCCV_Chg,2025-11-08 11:55:18.949,3.032087,49.998854,0.999,2.98138,151600.875228,0.0009,2.98138,0.0,0.999,0.0,0.666
1,2,CCCV_Chg,2025-11-08 11:55:19.949,3.033202,49.998767,1.013,3.023495,151656.360062,0.0009,3.023495,0.0,1.013,0.0,0.6753333333333332
1,2,CCCV_Chg,2025-11-08 11:55:20.949,3.034295,49.998915,1.027,3.065615,151711.45779,0.0009,3.065615,0.0,1.027,0.0,0.6846666666666666
1,2,CCCV_Chg,2025-11-08 11:55:21.949,3.035383,49.998917,1.041,3.107795,151765.86268,0.0009,3.107795,0.0,1.041,0.0,0.694
1,2,CCCV_Chg,2025-11-08 11:55:22.949,3.036493,49.998919,1.055,3.150341,151821.367551,0.0009,3.150341,0.0,1.055,0.0,0.7033333333333334
1,2,CCCV_Chg,2025-11-08 11:55:23.949,3.037559,49.999048,1.069,3.192213,151875.058244,0.0009,3.192213,0.0,1.069,0.0,0.7126666666666666
1,2,CCCV_Chg,2025-11-08 11:55:24.940,3.03864,49.998876,1.083,3.234391,151928.584569,0.0009,3.234391,0.0,1.083,0.0,0.722
1,2,CCCV_Chg,2025-11-08 11:55:25.940,3.039706,49.99879,1.097,3.2765,151981.621956,0.0009,3.2765,0.0,1.097,0.0,0.7313333333333334
1,2,CCCV_Chg,2025-11-08 11:55:26.938,3.040763,49.998826,1.11,3.318803,152034.580144,0.0009,3.318803,0.0,1.11,0.0,0.7400000000000001
1,2,CCCV_Chg,2025-11-08 11:55:27.939,3.041818,49.998802,1.124,3.361044,152087.255902,0.0009,3.361044,0.0,1.124,0.0,0.7493333333333334
1,2,CCCV_Chg,2025-11-08 11:55:28.938,3.042872,49.999007,1.138,3.403252,152140.578428,0.0009,3.403252,0.0,1.138,0.0,0.7586666666666666
1,2,CCCV_Chg,2025-11-08 11:55:29.941,3.043915,49.998866,1.152,3.445501,152192.2982,0.0009,3.445501,0.0,1.152,0.0,0.7679999999999999
1,2,CCCV_Chg,2025-11-08 11:55:30.935,3.044946,49.998913,1.166,3.487824,152243.990144,0.0009,3.4878240000000003,0.0,1.166,0.0,0.7773333333333333
1,2,CCCV_Chg,2025-11-08 11:55:31.936,3.045966,49.999009,1.18,3.530073,152295.281448,0.0009,3.530073,0.0,1.18,0.0,0.7866666666666666
1,2,CCCV_Chg,2025-11-08 11:55:32.935,3.04699,49.998961,1.194,3.572375,152346.334177,0.0009,3.572375,0.0,1.194,0.0,0.7959999999999999
1,2,CCCV_Chg,2025-11-08 11:55:33.937,3.048022,49.998911,1.208,3.615104,152397.780704,0.0009,3.615104,0.0,1.208,0.0,0.8053333333333333
1,2,CCCV_Chg,2025-11-08 11:55:34.934,3.04902,49.999043,1.221,3.657088,152448.082088,0.0009,3.657088,0.0,1.221,0.0,0.8140000000000001
1,2,CCCV_Chg,2025-11-08 11:55:35.934,3.05003,49.998904,1.235,3.699364,152498.157167,0.0009,3.699364,0.0,1.235,0.0,0.8233333333333335
1,2,CCCV_Chg,2025-11-08 11:55:36.918,3.051039,49.998968,1.249,3.741747,152548.801328,0.0009,3.741747,0.0,1.249,0.0,0.8326666666666667
1,2,CCCV_Chg,2025-11-08 11:55:37.919,3.052032,49.9988,1.263,3.784535,152597.937562,0.0009,3.784535,0.0,1.263,0.0,0.8419999999999999
1,2,CCCV_Chg,2025-11-08 11:55:38.918,3.053015,49.998906,1.277,3.826521,152647.410002,0.0009,3.826521,0.0,1.277,0.0,0.8513333333333333
1,2,CCCV_Chg,2025-11-08 11:55:39.917,3.054001,49.998911,1.291,3.868916,152696.724193,0.0009,3.868916,0.0,1.291,0.0,0.8606666666666666
1,2,CCCV_Chg,2025-11-08 11:55:40.917,3.054983,49.998907,1.305,3.911331,152745.810904,0.0009,3.911331,0.0,1.305,0.0,0.87
1,2,CCCV_Chg,2025-11-08 11:55:41.918,3.055949,49.99891,1.319,3.953809,152794.119016,0.0009,3.953809,0.0,1.319,0.0,0.8793333333333334
1,2,CCCV_Chg,2025-11-08 11:55:42.917,3.056913,49.998927,1.333,3.996256,152842.369932,0.0009,3.996256,0.0,1.333,0.0,0.8886666666666666
1,2,CCCV_Chg,2025-11-08 11:55:43.915,3.057887,49.998857,1.346,4.03874,152890.854835,0.0009,4.03874,0.0,1.346,0.0,0.8973333333333335
1,2,CCCV_Chg,2025-11-08 11:55:44.918,3.058847,49.998991,1.36,4.081599,152939.263623,0.0009,4.081599,0.0,1.36,0.0,0.9066666666666666
1,2,CCCV_Chg,2025-11-08 11:55:45.915,3.0598,49.998985,1.374,4.123645,152986.894303,0.0009,4.123645000000001,0.0,1.374,0.0,0.916
1,2,CCCV_Chg,2025-11-08 11:55:46.917,3.060756,49.998946,1.388,4.16616,153034.573963,0.0009,4.16616,0.0,1.388,0.0,0.9253333333333332
1,2,CCCV_Chg,2025-11-08 11:55:47.918,3.061705,49.998848,1.402,4.20911,153081.722916,0.0009,4.20911,0.0,1.402,0.0,0.9346666666666666
1,2,CCCV_Chg,2025-11-08 11:55:48.934,3.062644,49.999007,1.416,4.251618,153129.158795,0.0009,4.251618000000001,0.0,1.416,0.0,0.944
1,2,CCCV_Chg,2025-11-08 11:55:49.933,3.063561,49.999005,1.43,4.29372,153175.001757,0.0009,4.29372,0.0,1.43,0.0,0.9533333333333334
1,2,CCCV_Chg,2025-11-08 11:55:50.935,3.064505,49.998919,1.444,4.33669,153221.93727,0.0009,4.33669,0.0,1.444,0.0,0.9626666666666667
1,2,CCCV_Chg,2025-11-08 11:55:51.933,3.06544,49.998964,1.458,4.378878,153268.824204,0.0009,4.378877999999999,0.0,1.458,0.0,0.9719999999999999
1,2,CCCV_Chg,2025-11-08 11:55:52.932,3.066358,49.998918,1.471,4.421426,153314.582201,0.0009,4.421426,0.0,1.471,0.0,0.9806666666666668
1,2,CCCV_Chg,2025-11-08 11:55:53.932,3.067274,49.998875,1.485,4.464038,153360.249317,0.0009,4.464038,0.0,1.485,0.0,0.99
1,2,CCCV_Chg,2025-11-08 11:55:54.887,3.068172,49.998836,1.499,4.506608,153405.028648,0.0009,4.506608,0.0,1.499,0.0,0.9993333333333334
1,2,CCCV_Chg,2025-11-08 11:55:55.887,3.069092,49.998974,1.513,4.54924,153451.451112,0.0009,4.54924,0.0,1.513,0.0,1.0086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:56.886,3.069985,49.998936,1.527,4.591849,153495.983536,0.0009,4.591849,0.0,1.527,0.0,1.018
1,2,CCCV_Chg,2025-11-08 11:55:57.889,3.070895,49.99898,1.541,4.634954,153541.617687,0.0009,4.634954,0.0,1.541,0.0,1.0273333333333332
1,2,CCCV_Chg,2025-11-08 11:55:58.887,3.071784,49.998953,1.555,4.677161,153585.983842,0.0009,4.677161,0.0,1.555,0.0,1.0366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:59.888,3.072678,49.998899,1.569,4.720276,153630.516982,0.0009,4.720276,0.0,1.569,0.0,1.046
1,2,CCCV_Chg,2025-11-08 11:56:00.911,3.073576,49.998895,1.583,4.762935,153675.403699,0.0009,4.762935000000001,0.0,1.583,0.0,1.0553333333333332
1,2,CCCV_Chg,2025-11-08 11:56:01.910,3.07444,49.998985,1.597,4.805218,153718.879443,0.0009,4.805218,0.0,1.597,0.0,1.0646666666666667
1,2,CCCV_Chg,2025-11-08 11:56:02.911,3.075335,49.998966,1.61,4.848327,153763.570104,0.0009,4.848327,0.0,1.61,0.0,1.0733333333333333
1,2,CCCV_Chg,2025-11-08 11:56:03.909,3.076188,49.998956,1.624,4.890601,153806.18846,0.0009,4.890600999999999,0.0,1.624,0.0,1.0826666666666667
1,2,CCCV_Chg,2025-11-08 11:56:04.910,3.077079,49.999005,1.638,4.933764,153850.888306,0.0009,4.933764,0.0,1.638,0.0,1.0919999999999999
1,2,CCCV_Chg,2025-11-08 11:56:05.911,3.077938,49.998868,1.652,4.976527,153893.415774,0.0009,4.976527,0.0,1.652,0.0,1.1013333333333333
1,2,CCCV_Chg,2025-11-08 11:56:06.890,3.078801,49.99894,1.666,5.01926,153936.786471,0.0009,5.01926,0.0,1.666,0.0,1.1106666666666667
1,2,CCCV_Chg,2025-11-08 11:56:07.891,3.079656,49.998989,1.68,5.062042,153979.686468,0.0009,5.062042,0.0,1.68,0.0,1.12
1,2,CCCV_Chg,2025-11-08 11:56:08.890,3.080505,49.998994,1.694,5.104783,154022.151012,0.0009,5.104783,0.0,1.694,0.0,1.1293333333333333
1,2,CCCV_Chg,2025-11-08 11:56:09.891,3.081367,49.998941,1.708,5.147606,154065.086832,0.0009,5.147606,0.0,1.708,0.0,1.1386666666666665
1,2,CCCV_Chg,2025-11-08 11:56:10.890,3.082216,49.998909,1.722,5.190397,154107.437302,0.0009,5.190397,0.0,1.722,0.0,1.148
1,2,CCCV_Chg,2025-11-08 11:56:11.889,3.08306,49.998938,1.735,5.233184,154149.72579,0.0009,5.2331840000000005,0.0,1.735,0.0,1.1566666666666667
1,2,CCCV_Chg,2025-11-08 11:56:13.556,3.083898,49.998934,1.749,5.275591,154191.612565,0.0009,5.275591,0.0,1.749,0.0,1.1660000000000001
1,2,CCCV_Chg,2025-11-08 11:56:14.559,3.084738,49.998855,1.763,5.318875,154233.367975,0.0009,5.318875,0.0,1.763,0.0,1.1753333333333331
1,2,CCCV_Chg,2025-11-08 11:56:15.558,3.085557,49.998975,1.777,5.361699,154274.687304,0.0009,5.361699,0.0,1.777,0.0,1.1846666666666665
1,2,CCCV_Chg,2025-11-08 11:56:16.559,3.086392,49.998886,1.791,5.404571,154316.161759,0.0009,5.404571,0.0,1.791,0.0,1.194
1,2,CCCV_Chg,2025-11-08 11:56:17.557,3.087209,49.998857,1.805,5.44703,154356.92132,0.0009,5.44703,0.0,1.805,0.0,1.2033333333333334
1,2,CCCV_Chg,2025-11-08 11:56:18.560,3.088043,49.999028,1.819,5.490387,154399.148422,0.0009,5.490387,0.0,1.819,0.0,1.2126666666666668
1,2,CCCV_Chg,2025-11-08 11:56:19.585,3.08887,49.998902,1.833,5.533197,154440.108421,0.0009,5.533197,0.0,1.833,0.0,1.222
1,2,CCCV_Chg,2025-11-08 11:56:20.588,3.089694,49.998897,1.847,5.576161,154481.292068,0.0009,5.576161,0.0,1.847,0.0,1.2313333333333332
1,2,CCCV_Chg,2025-11-08 11:56:21.585,3.090494,49.998938,1.86,5.619004,154521.417895,0.0009,5.619004,0.0,1.86,0.0,1.24
1,2,CCCV_Chg,2025-11-08 11:56:22.587,3.091307,49.99899,1.874,5.661971,154562.22778,0.0009,5.661970999999999,0.0,1.874,0.0,1.2493333333333334
1,2,CCCV_Chg,2025-11-08 11:56:23.587,3.092108,49.998837,1.888,5.704911,154601.803878,0.0009,5.704911,0.0,1.888,0.0,1.2586666666666666
1,2,CCCV_Chg,2025-11-08 11:56:24.587,3.092907,49.998823,1.902,5.747896,154641.709648,0.0009,5.747896,0.0,1.902,0.0,1.268
1,2,CCCV_Chg,2025-11-08 11:56:25.541,3.093703,49.998976,1.916,5.790793,154681.982048,0.0009,5.790793,0.0,1.916,0.0,1.2773333333333332
1,2,CCCV_Chg,2025-11-08 11:56:26.541,3.094491,49.998893,1.93,5.833357,154721.124398,0.0009,5.833357,0.0,1.93,0.0,1.2866666666666666
1,2,CCCV_Chg,2025-11-08 11:56:27.542,3.095288,49.998957,1.944,5.876763,154761.171615,0.0009,5.876763,0.0,1.944,0.0,1.296
