Cycle No,Step No,Step name,Absolute time,volt(V),Current(A),Capacity(Ah),Energy(Wh),Power(mW),Internal R(Ω),Charging energy(Wh),Discharge energy(Wh),Charging capacity(Ah),Discharge capacity(Ah),SoC(%)
1,1,Rest,2025-11-08 11:53:36.910,2.998236,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:37.910,2.998235,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:38.913,2.998235,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:39.913,2.998236,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:40.914,2.998236,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:41.913,2.998234,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:42.884,2.998236,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:43.881,2.998243,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:44.885,2.998247,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:45.884,2.998241,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:46.885,2.998241,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:47.884,2.998235,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:48.889,2.998238,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:49.885,2.998241,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:50.885,2.998233,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:51.886,2.998239,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:52.885,2.998231,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:53.886,2.998233,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:54.871,2.998243,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:55.868,2.998235,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:56.870,2.998236,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:57.871,2.99823,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:58.868,2.998232,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:53:59.871,2.998233,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:54:00.884,2.99824,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:54:01.885,2.998242,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:54:02.884,2.998235,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:54:03.884,2.998237,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:54:04.886,2.998241,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:54:05.885,2.998245,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,1,Rest,2025-11-08 11:54:06.866,2.998254,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,
1,2,CCCV_Chg,2025-11-08 11:54:06.912,3.034967,22.284785,0.0,0.0,67633.587077,0.0008,0.0,0.0,0.0,0.0,0.0
1,2,CCCV_Chg,2025-11-08 11:54:07.912,3.047143,49.997606,0.013,0.042037,152349.85514,0.0008,0.042037,0.0,0.013,0.0,0.008666666666666666
1,2,CCCV_Chg,2025-11-08 11:54:08.912,3.051302,49.998891,0.027,0.084378,152561.716106,0.0008,0.084378,0.0,0.027,0.0,0.018000000000000002
1,2,CCCV_Chg,2025-11-08 11:54:09.914,3.054357,49.998851,0.041,0.126701,152714.340544,0.0008,0.1267009999999999,0.0,0.041,0.0,0.027333333333333338
1,2,CCCV_Chg,2025-11-08 11:54:10.914,3.057021,49.998478,0.055,0.169169,152846.397214,0.0008,0.169169,0.0,0.055,0.0,0.03666666666666667
1,2,CCCV_Chg,2025-11-08 11:54:11.912,3.059378,49.998967,0.069,0.211693,152965.739663,0.0008,0.211693,0.0,0.069,0.0,0.046
1,2,CCCV_Chg,2025-11-08 11:54:12.914,3.061518,49.998917,0.083,0.254138,153072.584376,0.0008,0.254138,0.0,0.083,0.0,0.05533333333333334
1,2,CCCV_Chg,2025-11-08 11:54:13.914,3.063472,49.998912,0.097,0.296677,153170.266942,0.0008,0.296677,0.0,0.097,0.0,0.06466666666666668
1,2,CCCV_Chg,2025-11-08 11:54:14.913,3.065334,49.998768,0.111,0.339206,153262.923509,0.0008,0.339206,0.0,0.111,0.0,0.074
1,2,CCCV_Chg,2025-11-08 11:54:15.913,3.067076,49.998795,0.124,0.381823,153350.104173,0.0008,0.3818229999999999,0.0,0.124,0.0,0.08266666666666667
1,2,CCCV_Chg,2025-11-08 11:54:16.913,3.068745,49.998859,0.138,0.424403,153433.748562,0.0008,0.424403,0.0,0.138,0.0,0.092
1,2,CCCV_Chg,2025-11-08 11:54:17.915,3.070352,49.998856,0.152,0.467099,153514.087517,0.0008,0.467099,0.0,0.152,0.0,0.10133333333333333
1,2,CCCV_Chg,2025-11-08 11:54:18.880,3.071884,49.998758,0.166,0.509687,153590.38472,0.0008,0.509687,0.0,0.166,0.0,0.11066666666666668
1,2,CCCV_Chg,2025-11-08 11:54:19.879,3.073371,49.998702,0.18,0.552353,153664.560764,0.0008,0.552353,0.0,0.18,0.0,0.12
1,2,CCCV_Chg,2025-11-08 11:54:20.881,3.074802,49.998874,0.194,0.595062,153736.637773,0.0008,0.595062,0.0,0.194,0.0,0.12933333333333336
1,2,CCCV_Chg,2025-11-08 11:54:21.879,3.076195,49.998826,0.208,0.637757,153806.138547,0.0008,0.6377569999999999,0.0,0.208,0.0,0.13866666666666666
1,2,CCCV_Chg,2025-11-08 11:54:22.879,3.077555,49.998831,0.222,0.680491,153874.152338,0.0008,0.680491,0.0,0.222,0.0,0.148
1,2,CCCV_Chg,2025-11-08 11:54:23.881,3.078873,49.998865,0.236,0.723291,153940.155479,0.0008,0.723291,0.0,0.236,0.0,0.15733333333333333
1,2,CCCV_Chg,2025-11-08 11:54:24.877,3.080165,49.998963,0.249,0.766037,154005.055869,0.0008,0.7660370000000001,0.0,0.249,0.0,0.16599999999999998
1,2,CCCV_Chg,2025-11-08 11:54:25.874,3.08144,49.99892,0.263,0.80888,154068.672045,0.0008,0.80888,0.0,0.263,0.0,0.17533333333333334
1,2,CCCV_Chg,2025-11-08 11:54:26.874,3.082675,49.998889,0.277,0.85159,154130.325148,0.0008,0.8515900000000001,0.0,0.277,0.0,0.18466666666666667
1,2,CCCV_Chg,2025-11-08 11:54:27.877,3.083879,49.998962,0.291,0.894428,154190.748934,0.0008,0.894428,0.0,0.291,0.0,0.19399999999999998
1,2,CCCV_Chg,2025-11-08 11:54:28.878,3.085063,49.998832,0.305,0.937337,154249.546646,0.0008,0.937337,0.0,0.305,0.0,0.20333333333333334
1,2,CCCV_Chg,2025-11-08 11:54:29.874,3.086219,49.998964,0.319,0.980105,154307.752677,0.0008,0.980105,0.0,0.319,0.0,0.21266666666666667
1,2,CCCV_Chg,2025-11-08 11:54:30.878,3.087359,49.99886,0.333,1.023059,154364.430411,0.0008,1.023059,0.0,0.333,0.0,0.22200000000000003
1,2,CCCV_Chg,2025-11-08 11:54:31.876,3.088479,49.998811,0.347,1.065863,154420.277798,0.0008,1.065863,0.0,0.347,0.0,0.2313333333333333
1,2,CCCV_Chg,2025-11-08 11:54:32.878,3.089578,49.998954,0.361,1.108814,154475.668301,0.0008,1.1088140000000002,0.0,0.361,0.0,0.24066666666666667
1,2,CCCV_Chg,2025-11-08 11:54:33.877,3.090679,49.99892,0.374,1.151681,154530.612067,0.0008,1.151681,0.0,0.374,0.0,0.24933333333333332
1,2,CCCV_Chg,2025-11-08 11:54:34.875,3.09175,49.99891,0.388,1.194613,154584.129992,0.0008,1.194613,0.0,0.388,0.0,0.2586666666666667
1,2,CCCV_Chg,2025-11-08 11:54:35.877,3.092807,49.998916,0.402,1.2376,154636.997397,0.0008,1.2375999999999998,0.0,0.402,0.0,0.268
1,2,CCCV_Chg,2025-11-08 11:54:36.895,3.093841,49.998981,0.416,1.280503,154688.897376,0.0008,1.280503,0.0,0.416,0.0,0.2773333333333333
1,2,CCCV_Chg,2025-11-08 11:54:37.895,3.094867,49.998924,0.43,1.323509,154740.019923,0.0008,1.323509,0.0,0.43,0.0,0.2866666666666667
1,2,CCCV_Chg,2025-11-08 11:54:38.899,3.095869,49.998946,0.444,1.366524,154790.186954,0.0008,1.3665239999999998,0.0,0.444,0.0,0.296
1,2,CCCV_Chg,2025-11-08 11:54:39.898,3.096859,49.998886,0.458,1.409545,154839.500099,0.0008,1.409545,0.0,0.458,0.0,0.30533333333333335
1,2,CCCV_Chg,2025-11-08 11:54:40.899,3.097843,49.998921,0.472,1.452567,154888.807427,0.0008,1.452567,0.0,0.472,0.0,0.31466666666666665
1,2,CCCV_Chg,2025-11-08 11:54:41.896,3.098812,49.998985,0.486,1.49554,154937.454706,0.0008,1.49554,0.0,0.486,0.0,0.324
1,2,CCCV_Chg,2025-11-08 11:54:42.893,3.099781,49.999001,0.499,1.538576,154985.953319,0.0008,1.538576,0.0,0.499,0.0,0.33266666666666667
1,2,CCCV_Chg,2025-11-08 11:54:43.894,3.100733,49.999028,0.513,1.581695,155033.636088,0.0008,1.581695,0.0,0.513,0.0,0.342
1,2,CCCV_Chg,2025-11-08 11:54:44.894,3.101671,49.998979,0.527,1.62469,155080.383194,0.0008,1.62469,0.0,0.527,0.0,0.35133333333333333
1,2,CCCV_Chg,2025-11-08 11:54:45.896,3.102583,49.999045,0.541,1.667877,155126.187033,0.0008,1.667877,0.0,0.541,0.0,0.3606666666666667
1,2,CCCV_Chg,2025-11-08 11:54:46.893,3.103511,49.998849,0.555,1.710881,155171.977859,0.0008,1.710881,0.0,0.555,0.0,0.37000000000000005
1,2,CCCV_Chg,2025-11-08 11:54:47.894,3.104421,49.99883,0.569,1.75396,155217.417827,0.0008,1.75396,0.0,0.569,0.0,0.3793333333333333
1,2,CCCV_Chg,2025-11-08 11:54:48.882,3.105318,49.998986,0.583,1.797105,155262.751208,0.0008,1.797105,0.0,0.583,0.0,0.38866666666666666
1,2,CCCV_Chg,2025-11-08 11:54:49.882,3.106204,49.998923,0.597,1.840209,155306.854618,0.0008,1.840209,0.0,0.597,0.0,0.39799999999999996
1,2,CCCV_Chg,2025-11-08 11:54:50.884,3.107087,49.998828,0.61,1.883443,155350.708494,0.0008,1.883443,0.0,0.61,0.0,0.4066666666666667
1,2,CCCV_Chg,2025-11-08 11:54:51.885,3.10796,49.998934,0.625,1.926603,155394.686915,0.0008,1.926603,0.0,0.625,0.0,0.4166666666666667
1,2,CCCV_Chg,2025-11-08 11:54:52.885,3.108823,49.998918,0.638,1.969805,155437.786254,0.0008,1.969805,0.0,0.638,0.0,0.42533333333333334
1,2,CCCV_Chg,2025-11-08 11:54:53.886,3.109678,49.998983,0.652,2.012867,155480.737457,0.0008,2.012867,0.0,0.652,0.0,0.4346666666666667
1,2,CCCV_Chg,2025-11-08 11:54:54.881,3.110531,49.999056,0.666,2.05612,155523.613659,0.0008,2.05612,0.0,0.666,0.0,0.44400000000000006
1,2,CCCV_Chg,2025-11-08 11:54:55.884,3.111368,49.999114,0.68,2.099348,155565.643328,0.0008,2.099348,0.0,0.68,0.0,0.4533333333333333
1,2,CCCV_Chg,2025-11-08 11:54:56.884,3.112209,49.998951,0.694,2.142472,155607.185293,0.0008,2.142472,0.0,0.694,0.0,0.4626666666666666
1,2,CCCV_Chg,2025-11-08 11:54:57.884,3.113043,49.998967,0.708,2.185813,155648.934227,0.0008,2.185813,0.0,0.708,0.0,0.472
1,2,CCCV_Chg,2025-11-08 11:54:58.882,3.113855,49.99896,0.722,2.228975,155689.511591,0.0008,2.228975,0.0,0.722,0.0,0.48133333333333334
1,2,CCCV_Chg,2025-11-08 11:54:59.884,3.114665,49.998743,0.736,2.272192,155729.334866,0.0008,2.272192,0.0,0.736,0.0,0.49066666666666664
1,2,CCCV_Chg,2025-11-08 11:55:00.866,3.115462,49.998999,0.749,2.3155,155769.981423,0.0008,2.3155,0.0,0.749,0.0,0.49933333333333335
1,2,CCCV_Chg,2025-11-08 11:55:01.867,3.116271,49.999059,0.763,2.358775,155810.617589,0.0008,2.358775,0.0,0.763,0.0,0.5086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:02.868,3.117062,49.998886,0.777,2.402035,155849.627593,0.0008,2.402035,0.0,0.777,0.0,0.518
1,2,CCCV_Chg,2025-11-08 11:55:03.868,3.117859,49.998859,0.791,2.445293,155889.392523,0.0008,2.445293,0.0,0.791,0.0,0.5273333333333334
1,2,CCCV_Chg,2025-11-08 11:55:04.867,3.11863,49.998987,0.805,2.488639,155928.340828,0.0008,2.488639,0.0,0.805,0.0,0.5366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:05.866,3.119403,49.998856,0.819,2.531941,155966.581403,0.0008,2.531941,0.0,0.819,0.0,0.5459999999999999
1,2,CCCV_Chg,2025-11-08 11:55:06.871,3.120178,49.998891,0.833,2.575298,156005.439723,0.0008,2.575298,0.0,0.833,0.0,0.5553333333333333
1,2,CCCV_Chg,2025-11-08 11:55:07.871,3.120939,49.999058,0.847,2.618651,156044.010075,0.0008,2.618651,0.0,0.847,0.0,0.5646666666666667
1,2,CCCV_Chg,2025-11-08 11:55:08.871,3.121697,49.998949,0.86,2.661979,156081.569096,0.0008,2.661979,0.0,0.86,0.0,0.5733333333333334
1,2,CCCV_Chg,2025-11-08 11:55:09.872,3.122445,49.998855,0.874,2.705374,156118.6748,0.0008,2.705374,0.0,0.874,0.0,0.5826666666666667
1,2,CCCV_Chg,2025-11-08 11:55:10.873,3.123203,49.998878,0.888,2.74866,156156.645766,0.0008,2.74866,0.0,0.888,0.0,0.592
1,2,CCCV_Chg,2025-11-08 11:55:11.874,3.123947,49.998966,0.902,2.792474,156194.119839,0.0008,2.7924740000000003,0.0,0.902,0.0,0.6013333333333334
1,2,CCCV_Chg,2025-11-08 11:55:12.865,3.124685,49.998954,0.916,2.835449,156230.981579,0.0008,2.835449,0.0,0.916,0.0,0.6106666666666667
1,2,CCCV_Chg,2025-11-08 11:55:13.864,3.125422,49.998987,0.93,2.878859,156267.933948,0.0008,2.878859,0.0,0.93,0.0,0.62
1,2,CCCV_Chg,2025-11-08 11:55:14.864,3.126156,49.998937,0.944,2.922242,156304.476896,0.0008,2.922242,0.0,0.944,0.0,0.6293333333333333
1,2,CCCV_Chg,2025-11-08 11:55:15.863,3.126874,49.998907,0.958,2.965763,156340.282327,0.0008,2.965763,0.0,0.958,0.0,0.6386666666666666
1,2,CCCV_Chg,2025-11-08 11:55:16.866,3.127601,49.998869,0.972,3.009526,156376.512683,0.0008,3.009526,0.0,0.972,0.0,0.648
1,2,CCCV_Chg,2025-11-08 11:55:17.865,3.128308,49.998962,0.986,3.052533,156412.152816,0.0008,3.052533,0.0,0.986,0.0,0.6573333333333333
1,2,CCCV_Chg,2025-11-08 11:55:18.822,3.12902,49.998982,0.999,3.095991,156447.814658,0.0008,3.095991,0.0,0.999,0.0,0.666
1,2,CCCV_Chg,2025-11-08 11:55:19.822,3.129727,49.998914,1.013,3.139438,156482.951116,0.0008,3.139438,0.0,1.013,0.0,0.6753333333333332
1,2,CCCV_Chg,2025-11-08 11:55:20.823,3.130436,49.998968,1.027,3.182907,156518.56939,0.0008,3.182907,0.0,1.027,0.0,0.6846666666666666
1,2,CCCV_Chg,2025-11-08 11:55:21.824,3.131131,49.998975,1.041,3.226828,156553.340591,0.0008,3.226828,0.0,1.041,0.0,0.694
1,2,CCCV_Chg,2025-11-08 11:55:22.821,3.131828,49.998894,1.055,3.269981,156587.936198,0.0008,3.269981,0.0,1.055,0.0,0.7033333333333334
1,2,CCCV_Chg,2025-11-08 11:55:23.823,3.132523,49.998902,1.069,3.31339,156622.71049,0.0008,3.31339,0.0,1.069,0.0,0.7126666666666666
1,2,CCCV_Chg,2025-11-08 11:55:24.815,3.13322,49.998985,1.083,3.356991,156657.819782,0.0008,3.356991,0.0,1.083,0.0,0.722
1,2,CCCV_Chg,2025-11-08 11:55:25.816,3.133905,49.999049,1.097,3.400434,156692.269656,0.0008,3.400434,0.0,1.097,0.0,0.7313333333333334
1,2,CCCV_Chg,2025-11-08 11:55:26.814,3.134585,49.998975,1.11,3.444022,156726.03705,0.0008,3.444022,0.0,1.11,0.0,0.7400000000000001
1,2,CCCV_Chg,2025-11-08 11:55:27.817,3.135269,49.998995,1.125,3.487942,156760.299055,0.0008,3.487942,0.0,1.125,0.0,0.75
1,2,CCCV_Chg,2025-11-08 11:55:28.816,3.135935,49.998985,1.138,3.531056,156793.567026,0.0008,3.531056,0.0,1.138,0.0,0.7586666666666666
1,2,CCCV_Chg,2025-11-08 11:55:29.816,3.136607,49.999018,1.152,3.574612,156827.269852,0.0008,3.574612,0.0,1.152,0.0,0.7679999999999999
1,2,CCCV_Chg,2025-11-08 11:55:30.812,3.137275,49.998835,1.166,3.618585,156860.095075,0.0008,3.618585,0.0,1.166,0.0,0.7773333333333333
1,2,CCCV_Chg,2025-11-08 11:55:31.811,3.137934,49.999113,1.18,3.66173,156893.916653,0.0008,3.66173,0.0,1.18,0.0,0.7866666666666666
1,2,CCCV_Chg,2025-11-08 11:55:32.812,3.138592,49.998859,1.194,3.705339,156926.018867,0.0008,3.705339,0.0,1.194,0.0,0.7959999999999999
1,2,CCCV_Chg,2025-11-08 11:55:33.812,3.139255,49.99895,1.208,3.749328,156959.453782,0.0008,3.749328,0.0,1.208,0.0,0.8053333333333333
1,2,CCCV_Chg,2025-11-08 11:55:34.812,3.139897,49.999001,1.222,3.792537,156991.713243,0.0008,3.792537,0.0,1.222,0.0,0.8146666666666667
1,2,CCCV_Chg,2025-11-08 11:55:35.811,3.140556,49.999012,1.236,3.836122,157024.697131,0.0008,3.836122,0.0,1.236,0.0,0.824
1,2,CCCV_Chg,2025-11-08 11:55:36.794,3.141205,49.998967,1.25,3.880159,157057.005135,0.0008,3.880159,0.0,1.25,0.0,0.8333333333333334
1,2,CCCV_Chg,2025-11-08 11:55:37.792,3.141845,49.998991,1.263,3.923357,157089.079878,0.0008,3.923357,0.0,1.263,0.0,0.8419999999999999
1,2,CCCV_Chg,2025-11-08 11:55:38.795,3.142492,49.998976,1.277,3.967463,157121.382088,0.0008,3.967463,0.0,1.277,0.0,0.8513333333333333
1,2,CCCV_Chg,2025-11-08 11:55:39.792,3.143128,49.998945,1.291,4.010643,157153.084,0.0008,4.010643,0.0,1.291,0.0,0.8606666666666666
1,2,CCCV_Chg,2025-11-08 11:55:40.794,3.143772,49.998877,1.305,4.054737,157185.069544,0.0008,4.054737,0.0,1.305,0.0,0.87
1,2,CCCV_Chg,2025-11-08 11:55:41.795,3.144391,49.998983,1.319,4.098409,157216.352154,0.0008,4.098408999999999,0.0,1.319,0.0,0.8793333333333334
1,2,CCCV_Chg,2025-11-08 11:55:42.795,3.145022,49.998846,1.333,4.142097,157247.470645,0.0008,4.142097,0.0,1.333,0.0,0.8886666666666666
1,2,CCCV_Chg,2025-11-08 11:55:43.794,3.145653,49.998927,1.347,4.185761,157279.274714,0.0008,4.185761,0.0,1.347,0.0,0.8979999999999999
1,2,CCCV_Chg,2025-11-08 11:55:44.791,3.14627,49.998966,1.361,4.22913,157310.246757,0.0008,4.2291300000000005,0.0,1.361,0.0,0.9073333333333333
1,2,CCCV_Chg,2025-11-08 11:55:45.792,3.146893,49.998842,1.374,4.272727,157341.005898,0.0008,4.272727,0.0,1.374,0.0,0.916
1,2,CCCV_Chg,2025-11-08 11:55:46.792,3.147519,49.998799,1.388,4.316851,157372.16983,0.0008,4.316851,0.0,1.388,0.0,0.9253333333333332
1,2,CCCV_Chg,2025-11-08 11:55:47.793,3.148138,49.999008,1.402,4.360558,157403.777047,0.0008,4.360558,0.0,1.402,0.0,0.9346666666666666
1,2,CCCV_Chg,2025-11-08 11:55:48.811,3.148763,49.998903,1.416,4.404312,157434.695807,0.0008,4.404312,0.0,1.416,0.0,0.944
1,2,CCCV_Chg,2025-11-08 11:55:49.809,3.149354,49.998992,1.43,4.44802,157464.525451,0.0008,4.4480200000000005,0.0,1.43,0.0,0.9533333333333334
1,2,CCCV_Chg,2025-11-08 11:55:50.811,3.149967,49.998935,1.444,4.491805,157494.995285,0.0008,4.491805,0.0,1.444,0.0,0.9626666666666667
1,2,CCCV_Chg,2025-11-08 11:55:51.812,3.150589,49.998897,1.458,4.535568,157525.9749,0.0008,4.5355680000000005,0.0,1.458,0.0,0.9719999999999999
1,2,CCCV_Chg,2025-11-08 11:55:52.808,3.151183,49.998937,1.472,4.578876,157555.800292,0.0008,4.578876,0.0,1.472,0.0,0.9813333333333333
1,2,CCCV_Chg,2025-11-08 11:55:53.809,3.151794,49.999021,1.486,4.623043,157586.614394,0.0008,4.623043,0.0,1.486,0.0,0.9906666666666666
1,2,CCCV_Chg,2025-11-08 11:55:54.763,3.152377,49.998969,1.499,4.6664,157615.599899,0.0008,4.666399999999999,0.0,1.499,0.0,0.9993333333333334
1,2,CCCV_Chg,2025-11-08 11:55:55.763,3.152984,49.999041,1.513,4.710611,157646.176288,0.0008,4.710611,0.0,1.513,0.0,1.0086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:56.763,3.153576,49.999085,1.527,4.754386,157675.914478,0.0008,4.754386,0.0,1.527,0.0,1.018
1,2,CCCV_Chg,2025-11-08 11:55:57.765,3.154167,49.998968,1.541,4.798229,157705.0949,0.0008,4.798229,0.0,1.541,0.0,1.0273333333333332
1,2,CCCV_Chg,2025-11-08 11:55:58.762,3.154758,49.998973,1.555,4.841997,157734.660064,0.0008,4.841997,0.0,1.555,0.0,1.0366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:59.763,3.155341,49.999005,1.569,4.88583,157763.910436,0.0008,4.88583,0.0,1.569,0.0,1.046
1,2,CCCV_Chg,2025-11-08 11:56:00.787,3.155929,49.998997,1.583,4.929656,157793.284603,0.0008,4.929656,0.0,1.583,0.0,1.0553333333333332
1,2,CCCV_Chg,2025-11-08 11:56:01.785,3.156514,49.998924,1.597,4.973479,157822.303591,0.0008,4.973479,0.0,1.597,0.0,1.0646666666666667
1,2,CCCV_Chg,2025-11-08 11:56:02.787,3.157096,49.998975,1.611,5.017322,157851.563977,0.0008,5.017322,0.0,1.611,0.0,1.074
1,2,CCCV_Chg,2025-11-08 11:56:03.785,3.157669,49.998918,1.624,5.061162,157880.033402,0.0008,5.061162,0.0,1.624,0.0,1.0826666666666667
1,2,CCCV_Chg,2025-11-08 11:56:04.787,3.158251,49.998917,1.638,5.105045,157909.129614,0.0008,5.1050450000000005,0.0,1.638,0.0,1.0919999999999999
1,2,CCCV_Chg,2025-11-08 11:56:05.787,3.15883,49.998979,1.652,5.148914,157938.274835,0.0008,5.148914,0.0,1.652,0.0,1.1013333333333333
1,2,CCCV_Chg,2025-11-08 11:56:06.765,3.159393,49.998996,1.666,5.192777,157966.477969,0.0008,5.192777,0.0,1.666,0.0,1.1106666666666667
1,2,CCCV_Chg,2025-11-08 11:56:07.767,3.159964,49.999131,1.68,5.236722,157995.453991,0.0008,5.236721999999999,0.0,1.68,0.0,1.12
1,2,CCCV_Chg,2025-11-08 11:56:08.766,3.160526,49.998932,1.694,5.280566,158022.924558,0.0008,5.280565999999999,0.0,1.694,0.0,1.1293333333333333
1,2,CCCV_Chg,2025-11-08 11:56:09.767,3.1611,49.99893,1.708,5.324524,158051.617623,0.0008,5.324524,0.0,1.708,0.0,1.1386666666666665
1,2,CCCV_Chg,2025-11-08 11:56:10.764,3.161663,49.998922,1.722,5.368336,158079.741727,0.0008,5.368336,0.0,1.722,0.0,1.148
1,2,CCCV_Chg,2025-11-08 11:56:11.766,3.16223,49.99893,1.736,5.412262,158108.116414,0.0008,5.412262,0.0,1.736,0.0,1.1573333333333333
1,2,CCCV_Chg,2025-11-08 11:56:13.434,3.162803,49.999067,1.749,5.456211,158137.199105,0.0008,5.456211000000001,0.0,1.749,0.0,1.1660000000000001
1,2,CCCV_Chg,2025-11-08 11:56:14.433,3.163352,49.99901,1.763,5.500126,158164.468282,0.0008,5.500126,0.0,1.763,0.0,1.1753333333333331
1,2,CCCV_Chg,2025-11-08 11:56:15.435,3.163904,49.998842,1.777,5.54411,158191.536199,0.0008,5.54411,0.0,1.777,0.0,1.1846666666666665
1,2,CCCV_Chg,2025-11-08 11:56:16.435,3.164455,49.999044,1.791,5.588058,158219.724781,0.0008,5.588058,0.0,1.791,0.0,1.194
1,2,CCCV_Chg,2025-11-08 11:56:17.433,3.165006,49.998883,1.805,5.631936,158246.764688,0.0008,5.631936,0.0,1.805,0.0,1.2033333333333334
1,2,CCCV_Chg,2025-11-08 11:56:18.434,3.165568,49.999014,1.819,5.675919,158275.27875,0.0008,5.675919,0.0,1.819,0.0,1.2126666666666668
1,2,CCCV_Chg,2025-11-08 11:56:19.462,3.166118,49.999006,1.833,5.719904,158302.752879,0.0008,5.7199040000000005,0.0,1.833,0.0,1.222
1,2,CCCV_Chg,2025-11-08 11:56:20.460,3.166673,49.998994,1.847,5.763838,158330.464327,0.0008,5.763838,0.0,1.847,0.0,1.2313333333333332
1,2,CCCV_Chg,2025-11-08 11:56:21.460,3.167215,49.998931,1.861,5.807823,158357.364247,0.0008,5.807823,0.0,1.861,0.0,1.2406666666666666
1,2,CCCV_Chg,2025-11-08 11:56:22.460,3.167764,49.998996,1.874,5.851829,158385.019565,0.0008,5.851829,0.0,1.874,0.0,1.2493333333333334
1,2,CCCV_Chg,2025-11-08 11:56:23.460,3.168298,49.998909,1.888,5.895796,158411.443387,0.0008,5.895796000000001,0.0,1.888,0.0,1.2586666666666666
1,2,CCCV_Chg,2025-11-08 11:56:24.461,3.168833,49.998908,1.902,5.939834,158438.189634,0.0008,5.939833999999999,0.0,1.902,0.0,1.268
1,2,CCCV_Chg,2025-11-08 11:56:25.418,3.169372,49.999033,1.916,5.983844,158465.535217,0.0008,5.983844,0.0,1.916,0.0,1.2773333333333332
1,2,CCCV_Chg,2025-11-08 11:56:26.418,3.169911,49.998957,1.93,6.027887,158492.243783,0.0008,6.027887,0.0,1.93,0.0,1.2866666666666666
1,2,CCCV_Chg,2025-11-08 11:56:27.420,3.170449,49.99897,1.944,6.071864,158519.184438,0.0008,6.071864,0.0,1.944,0.0,1.296
