Cycle No,Step No,Step name,Absolute time,volt(V),Current(A),Capacity(Ah),Energy(Wh),Power(mW),Internal R(Ω),Charging energy(Wh),Discharge energy(Wh),Charging capacity(Ah),Discharge capacity(Ah),SoC(%)
1,2,CCCV_Chg,2025-11-08 11:54:50.914,3.093626,49.998805,0.611,1.874296,154677.603117,0.0008,1.874296,0.0,0.611,0.0,0.4073333333333333
1,2,CCCV_Chg,2025-11-08 11:54:51.912,3.094564,49.99899,0.624,1.917318,154725.07449,0.0008,1.917318,0.0,0.624,0.0,0.416
1,2,CCCV_Chg,2025-11-08 11:54:52.913,3.095498,49.998915,0.638,1.960327,154771.541385,0.0008,1.960327,0.0,0.638,0.0,0.42533333333333334
1,2,CCCV_Chg,2025-11-08 11:54:53.913,3.096417,49.998822,0.652,2.003333,154817.202421,0.0008,2.003333,0.0,0.652,0.0,0.4346666666666667
1,2,CCCV_Chg,2025-11-08 11:54:54.912,3.097337,49.998977,0.666,2.046277,154863.681424,0.0008,2.046277,0.0,0.666,0.0,0.44400000000000006
1,2,CCCV_Chg,2025-11-08 11:54:55.914,3.098242,49.998857,0.68,2.089312,154908.558709,0.0008,2.089312,0.0,0.68,0.0,0.4533333333333333
1,2,CCCV_Chg,2025-11-08 11:54:56.912,3.099144,49.999086,0.694,2.132292,154954.367382,0.0008,2.132292,0.0,0.694,0.0,0.4626666666666666
1,2,CCCV_Chg,2025-11-08 11:54:57.911,3.100049,49.99894,0.708,2.175422,154999.163948,0.0008,2.175422,0.0,0.708,0.0,0.472
1,2,CCCV_Chg,2025-11-08 11:54:58.914,3.100924,49.998858,0.722,2.218405,155042.658745,0.0008,2.218405,0.0,0.722,0.0,0.48133333333333334
1,2,CCCV_Chg,2025-11-08 11:54:59.915,3.101799,49.998941,0.736,2.261543,155086.665195,0.0008,2.261543,0.0,0.736,0.0,0.49066666666666664
1,2,CCCV_Chg,2025-11-08 11:55:00.896,3.102661,49.998954,0.749,2.304584,155129.804617,0.0008,2.304584,0.0,0.749,0.0,0.49933333333333335
1,2,CCCV_Chg,2025-11-08 11:55:01.898,3.10354,49.99904,0.763,2.347666,155174.020602,0.0008,2.3476660000000003,0.0,0.763,0.0,0.5086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:02.899,3.104387,49.998938,0.777,2.390811,155216.053141,0.0008,2.390811,0.0,0.777,0.0,0.518
1,2,CCCV_Chg,2025-11-08 11:55:03.899,3.105253,49.998846,0.791,2.433926,155259.066538,0.0008,2.433926,0.0,0.791,0.0,0.5273333333333334
1,2,CCCV_Chg,2025-11-08 11:55:04.898,3.106086,49.998777,0.805,2.477062,155300.501257,0.0008,2.477062,0.0,0.805,0.0,0.5366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:05.897,3.106927,49.999026,0.819,2.520183,155343.323853,0.0008,2.520183,0.0,0.819,0.0,0.5459999999999999
1,2,CCCV_Chg,2025-11-08 11:55:06.905,3.10776,49.999023,0.833,2.563371,155384.963718,0.0008,2.563371,0.0,0.833,0.0,0.5553333333333333
1,2,CCCV_Chg,2025-11-08 11:55:07.905,3.108583,49.998797,0.847,2.606557,155425.410375,0.0008,2.606557,0.0,0.847,0.0,0.5646666666666667
1,2,CCCV_Chg,2025-11-08 11:55:08.902,3.109403,49.998899,0.861,2.649675,155466.726547,0.0008,2.649675,0.0,0.861,0.0,0.574
1,2,CCCV_Chg,2025-11-08 11:55:09.902,3.110219,49.999013,0.874,2.692834,155507.880214,0.0008,2.692834,0.0,0.874,0.0,0.5826666666666667
1,2,CCCV_Chg,2025-11-08 11:55:10.904,3.111036,49.998855,0.888,2.736112,155548.237864,0.0008,2.736112,0.0,0.888,0.0,0.592
1,2,CCCV_Chg,2025-11-08 11:55:11.902,3.111838,49.998904,0.902,2.779268,155588.489426,0.0008,2.779268,0.0,0.902,0.0,0.6013333333333334
1,2,CCCV_Chg,2025-11-08 11:55:12.896,3.112638,49.999039,0.916,2.822461,155628.908755,0.0008,2.822461,0.0,0.916,0.0,0.6106666666666667
1,2,CCCV_Chg,2025-11-08 11:55:13.895,3.113441,49.998873,0.93,2.865738,155668.541152,0.0008,2.865738,0.0,0.93,0.0,0.62
1,2,CCCV_Chg,2025-11-08 11:55:14.893,3.114232,49.998937,0.944,2.908939,155708.289571,0.0008,2.908939,0.0,0.944,0.0,0.6293333333333333
1,2,CCCV_Chg,2025-11-08 11:55:15.897,3.115012,49.999011,0.958,2.952306,155747.519253,0.0008,2.952306,0.0,0.958,0.0,0.6386666666666666
1,2,CCCV_Chg,2025-11-08 11:55:16.897,3.115793,49.998786,0.972,2.995497,155785.867427,0.0008,2.995497,0.0,0.972,0.0,0.648
1,2,CCCV_Chg,2025-11-08 11:55:17.895,3.116569,49.99896,0.986,3.038824,155825.208768,0.0008,3.038824,0.0,0.986,0.0,0.6573333333333333
1,2,CCCV_Chg,2025-11-08 11:55:18.853,3.117338,49.998882,0.999,3.082067,155863.414816,0.0008,3.082067,0.0,0.999,0.0,0.666
1,2,CCCV_Chg,2025-11-08 11:55:19.853,3.118107,49.998977,1.013,3.125365,155902.160177,0.0008,3.125365,0.0,1.013,0.0,0.6753333333333332
1,2,CCCV_Chg,2025-11-08 11:55:20.854,3.118868,49.998994,1.027,3.168715,155940.262419,0.0008,3.168715,0.0,1.027,0.0,0.6846666666666666
1,2,CCCV_Chg,2025-11-08 11:55:21.855,3.119619,49.999025,1.041,3.211981,155977.908371,0.0008,3.211981,0.0,1.041,0.0,0.694
1,2,CCCV_Chg,2025-11-08 11:55:22.852,3.120384,49.999064,1.055,3.255308,156016.279321,0.0008,3.255308,0.0,1.055,0.0,0.7033333333333334
1,2,CCCV_Chg,2025-11-08 11:55:23.853,3.121134,49.998953,1.069,3.298706,156053.432173,0.0008,3.298706,0.0,1.069,0.0,0.7126666666666666
1,2,CCCV_Chg,2025-11-08 11:55:24.846,3.121889,49.999045,1.083,3.342062,156091.468596,0.0008,3.342062,0.0,1.083,0.0,0.722
1,2,CCCV_Chg,2025-11-08 11:55:25.846,3.122625,49.998993,1.097,3.385335,156128.105517,0.0008,3.385335,0.0,1.097,0.0,0.7313333333333334
1,2,CCCV_Chg,2025-11-08 11:55:26.845,3.123369,49.998752,1.111,3.42877,156164.552035,0.0008,3.42877,0.0,1.111,0.0,0.7406666666666666
1,2,CCCV_Chg,2025-11-08 11:55:27.848,3.124106,49.998943,1.125,3.4721,156201.99782,0.0008,3.4721,0.0,1.125,0.0,0.75
1,2,CCCV_Chg,2025-11-08 11:55:28.846,3.124836,49.99906,1.138,3.515484,156238.862654,0.0008,3.515484,0.0,1.138,0.0,0.7586666666666666
1,2,CCCV_Chg,2025-11-08 11:55:29.847,3.125564,49.998971,1.152,3.558907,156274.983795,0.0008,3.558907,0.0,1.152,0.0,0.7679999999999999
1,2,CCCV_Chg,2025-11-08 11:55:30.843,3.126275,49.998801,1.166,3.602288,156310.001596,0.0008,3.602288,0.0,1.166,0.0,0.7773333333333333
1,2,CCCV_Chg,2025-11-08 11:55:31.842,3.126997,49.998964,1.18,3.64582,156346.610431,0.0008,3.64582,0.0,1.18,0.0,0.7866666666666666
1,2,CCCV_Chg,2025-11-08 11:55:32.842,3.127716,49.999006,1.194,3.689162,156382.69105,0.0008,3.689162,0.0,1.194,0.0,0.7959999999999999
1,2,CCCV_Chg,2025-11-08 11:55:33.840,3.128427,49.999021,1.208,3.732621,156418.28727,0.0008,3.732621,0.0,1.208,0.0,0.8053333333333333
1,2,CCCV_Chg,2025-11-08 11:55:34.842,3.129128,49.999169,1.222,3.776055,156453.799695,0.0008,3.776055,0.0,1.222,0.0,0.8146666666666667
1,2,CCCV_Chg,2025-11-08 11:55:35.842,3.129841,49.998947,1.236,3.819503,156488.754277,0.0008,3.819503,0.0,1.236,0.0,0.824
1,2,CCCV_Chg,2025-11-08 11:55:36.824,3.130544,49.998923,1.25,3.863005,156523.828404,0.0008,3.863005,0.0,1.25,0.0,0.8333333333333334
1,2,CCCV_Chg,2025-11-08 11:55:37.823,3.13124,49.998942,1.263,3.906531,156558.687148,0.0008,3.906531,0.0,1.263,0.0,0.8419999999999999
1,2,CCCV_Chg,2025-11-08 11:55:38.825,3.131934,49.998845,1.277,3.949967,156593.082616,0.0008,3.949967,0.0,1.277,0.0,0.8513333333333333
1,2,CCCV_Chg,2025-11-08 11:55:39.823,3.132631,49.998822,1.291,3.99345,156627.859761,0.0008,3.99345,0.0,1.291,0.0,0.8606666666666666
1,2,CCCV_Chg,2025-11-08 11:55:40.825,3.133317,49.99888,1.305,4.036962,156662.340685,0.0008,4.036962,0.0,1.305,0.0,0.87
1,2,CCCV_Chg,2025-11-08 11:55:41.826,3.133994,49.998908,1.319,4.080524,156696.277679,0.0008,4.080524,0.0,1.319,0.0,0.8793333333333334
1,2,CCCV_Chg,2025-11-08 11:55:42.822,3.134672,49.999006,1.333,4.12405,156730.484136,0.0008,4.12405,0.0,1.333,0.0,0.8886666666666666
1,2,CCCV_Chg,2025-11-08 11:55:43.825,3.135372,49.998896,1.347,4.167977,156765.138549,0.0008,4.167977,0.0,1.347,0.0,0.8979999999999999
1,2,CCCV_Chg,2025-11-08 11:55:44.823,3.136036,49.999029,1.361,4.211198,156798.754909,0.0008,4.211198,0.0,1.361,0.0,0.9073333333333333
1,2,CCCV_Chg,2025-11-08 11:55:45.822,3.136713,49.998967,1.374,4.254648,156832.409775,0.0008,4.254648,0.0,1.374,0.0,0.916
1,2,CCCV_Chg,2025-11-08 11:55:46.823,3.137384,49.998957,1.388,4.29821,156865.927708,0.0008,4.29821,0.0,1.388,0.0,0.9253333333333332
1,2,CCCV_Chg,2025-11-08 11:55:47.824,3.138061,49.998954,1.402,4.342227,156899.767588,0.0008,4.342227,0.0,1.402,0.0,0.9346666666666666
1,2,CCCV_Chg,2025-11-08 11:55:48.841,3.138733,49.999168,1.416,4.385812,156934.038574,0.0008,4.385812,0.0,1.416,0.0,0.944
1,2,CCCV_Chg,2025-11-08 11:55:49.840,3.139371,49.999067,1.43,4.429013,156965.620967,0.0008,4.429013,0.0,1.43,0.0,0.9533333333333334
1,2,CCCV_Chg,2025-11-08 11:55:50.838,3.140039,49.998981,1.444,4.472658,156998.7503,0.0008,4.472658,0.0,1.444,0.0,0.9626666666666667
1,2,CCCV_Chg,2025-11-08 11:55:51.839,3.140705,49.998891,1.458,4.51627,157031.766958,0.0008,4.5162700000000005,0.0,1.458,0.0,0.9719999999999999
1,2,CCCV_Chg,2025-11-08 11:55:52.839,3.141361,49.998946,1.472,4.55982,157064.739006,0.0008,4.559819999999999,0.0,1.472,0.0,0.9813333333333333
1,2,CCCV_Chg,2025-11-08 11:55:53.839,3.142016,49.998975,1.486,4.603469,157097.579434,0.0008,4.6034690000000005,0.0,1.486,0.0,0.9906666666666666
1,2,CCCV_Chg,2025-11-08 11:55:54.795,3.142651,49.998937,1.5,4.647095,157129.209362,0.0008,4.647095,0.0,1.5,0.0,1.0
1,2,CCCV_Chg,2025-11-08 11:55:55.794,3.143302,49.998944,1.513,4.690739,157161.780673,0.0008,4.690739,0.0,1.513,0.0,1.0086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:56.793,3.143941,49.998979,1.527,4.734409,157193.840036,0.0008,4.734408999999999,0.0,1.527,0.0,1.018
1,2,CCCV_Chg,2025-11-08 11:55:57.796,3.144585,49.998853,1.541,4.778517,157225.643161,0.0008,4.778517,0.0,1.541,0.0,1.0273333333333332
1,2,CCCV_Chg,2025-11-08 11:55:58.793,3.145224,49.998988,1.555,4.821767,157258.017033,0.0008,4.821767,0.0,1.555,0.0,1.0366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:59.793,3.145857,49.998948,1.569,4.865499,157289.540558,0.0008,4.865499,0.0,1.569,0.0,1.046
1,2,CCCV_Chg,2025-11-08 11:56:00.818,3.146495,49.998908,1.583,4.909548,157321.314027,0.0008,4.909548,0.0,1.583,0.0,1.0553333333333332
1,2,CCCV_Chg,2025-11-08 11:56:01.816,3.147118,49.998854,1.597,4.95282,157352.293403,0.0008,4.95282,0.0,1.597,0.0,1.0646666666666667
1,2,CCCV_Chg,2025-11-08 11:56:02.817,3.147756,49.998989,1.611,4.996953,157384.617619,0.0008,4.996953,0.0,1.611,0.0,1.074
1,2,CCCV_Chg,2025-11-08 11:56:03.816,3.148374,49.998921,1.625,5.040262,157415.302904,0.0008,5.040261999999999,0.0,1.625,0.0,1.0833333333333333
1,2,CCCV_Chg,2025-11-08 11:56:04.818,3.149009,49.998837,1.638,5.084417,157446.787703,0.0008,5.084417,0.0,1.638,0.0,1.0919999999999999
1,2,CCCV_Chg,2025-11-08 11:56:05.818,3.149624,49.998991,1.652,5.128161,157478.022029,0.0008,5.128161,0.0,1.652,0.0,1.1013333333333333
1,2,CCCV_Chg,2025-11-08 11:56:06.795,3.150236,49.998965,1.666,5.171472,157508.539506,0.0008,5.171472,0.0,1.666,0.0,1.1106666666666667
1,2,CCCV_Chg,2025-11-08 11:56:07.798,3.150858,49.999126,1.68,5.215723,157540.14615,0.0008,5.215723,0.0,1.68,0.0,1.12
1,2,CCCV_Chg,2025-11-08 11:56:08.797,3.151473,49.998938,1.694,5.259432,157570.303136,0.0008,5.259431999999999,0.0,1.694,0.0,1.1293333333333333
1,2,CCCV_Chg,2025-11-08 11:56:09.794,3.152084,49.999025,1.708,5.302749,157601.126718,0.0008,5.302749,0.0,1.708,0.0,1.1386666666666665
1,2,CCCV_Chg,2025-11-08 11:56:10.795,3.152691,49.999093,1.722,5.346515,157631.690509,0.0008,5.346515,0.0,1.722,0.0,1.148
1,2,CCCV_Chg,2025-11-08 11:56:11.797,3.153308,49.998945,1.736,5.390757,157662.07326,0.0008,5.390757,0.0,1.736,0.0,1.1573333333333333
1,2,CCCV_Chg,2025-11-08 11:56:13.465,3.153925,49.998952,1.75,5.434564,157692.944687,0.0008,5.434564,0.0,1.75,0.0,1.1666666666666667
1,2,CCCV_Chg,2025-11-08 11:56:14.463,3.154514,49.998931,1.763,5.477921,157722.327825,0.0008,5.477921,0.0,1.763,0.0,1.1753333333333331
1,2,CCCV_Chg,2025-11-08 11:56:15.465,3.155119,49.998848,1.777,5.522161,157752.315303,0.0008,5.522161,0.0,1.777,0.0,1.1846666666666665
1,2,CCCV_Chg,2025-11-08 11:56:16.466,3.155715,49.998982,1.791,5.565997,157782.537482,0.0008,5.565997,0.0,1.791,0.0,1.194
1,2,CCCV_Chg,2025-11-08 11:56:17.463,3.156301,49.998911,1.805,5.609404,157811.612788,0.0008,5.6094040000000005,0.0,1.805,0.0,1.2033333333333334
1,2,CCCV_Chg,2025-11-08 11:56:18.464,3.156916,49.999065,1.819,5.653666,157842.848284,0.0008,5.653666,0.0,1.819,0.0,1.2126666666666668
1,2,CCCV_Chg,2025-11-08 11:56:19.493,3.157506,49.998961,1.833,5.697528,157872.019351,0.0008,5.697528,0.0,1.833,0.0,1.222
1,2,CCCV_Chg,2025-11-08 11:56:20.491,3.158103,49.998965,1.847,5.740917,157901.881363,0.0008,5.7409170000000005,0.0,1.847,0.0,1.2313333333333332
1,2,CCCV_Chg,2025-11-08 11:56:21.491,3.158688,49.998851,1.861,5.784784,157930.770667,0.0008,5.784783999999999,0.0,1.861,0.0,1.2406666666666666
1,2,CCCV_Chg,2025-11-08 11:56:22.491,3.159278,49.998968,1.875,5.828665,157960.639625,0.0008,5.828665,0.0,1.875,0.0,1.25
1,2,CCCV_Chg,2025-11-08 11:56:23.491,3.159856,49.998957,1.888,5.872546,157989.50427,0.0008,5.872546000000001,0.0,1.888,0.0,1.2586666666666666
1,2,CCCV_Chg,2025-11-08 11:56:24.492,3.160438,49.999054,1.902,5.916872,158018.910226,0.0008,5.916872000000001,0.0,1.902,0.0,1.268
1,2,CCCV_Chg,2025-11-08 11:56:25.448,3.161025,49.999055,1.916,5.960765,158048.262831,0.0008,5.960765,0.0,1.916,0.0,1.2773333333333332
1,2,CCCV_Chg,2025-11-08 11:56:26.450,3.161602,49.998971,1.93,6.004675,158076.846712,0.0008,6.004675,0.0,1.93,0.0,1.2866666666666666
