Cycle No,Step No,Step name,Absolute time,volt(V),Current(A),Capacity(Ah),Energy(Wh),Power(mW),Internal R(Ω),Charging energy(Wh),Discharge energy(Wh),Charging capacity(Ah),Discharge capacity(Ah),SoC(%)
1,2,CCCV_Chg,2025-11-08 11:54:58.149,3.057786,49.998974,0.513,1.557888,152886.162712,0.0007,1.557888,0.0,0.513,0.0,0.342
1,2,CCCV_Chg,2025-11-08 11:54:59.148,3.058873,49.999059,0.527,1.600377,152940.771601,0.0007,1.600377,0.0,0.527,0.0,0.35133333333333333
1,2,CCCV_Chg,2025-11-08 11:55:00.129,3.059942,49.999159,0.541,1.642872,152994.526589,0.0007,1.642872,0.0,0.541,0.0,0.3606666666666667
1,2,CCCV_Chg,2025-11-08 11:55:01.129,3.060993,49.998957,0.555,1.685335,153046.457384,0.0007,1.685335,0.0,0.555,0.0,0.37000000000000005
1,2,CCCV_Chg,2025-11-08 11:55:02.127,3.062047,49.999009,0.569,1.727885,153099.315511,0.0007,1.727885,0.0,0.569,0.0,0.3793333333333333
1,2,CCCV_Chg,2025-11-08 11:55:03.129,3.063091,49.998945,0.583,1.770398,153151.318439,0.0007,1.770398,0.0,0.583,0.0,0.38866666666666666
1,2,CCCV_Chg,2025-11-08 11:55:04.127,3.064135,49.998913,0.597,1.812935,153203.419285,0.0007,1.812935,0.0,0.597,0.0,0.39799999999999996
1,2,CCCV_Chg,2025-11-08 11:55:05.128,3.065152,49.998912,0.61,1.855522,153254.265115,0.0007,1.855522,0.0,0.61,0.0,0.4066666666666667
1,2,CCCV_Chg,2025-11-08 11:55:06.134,3.066169,49.99891,0.624,1.898105,153305.107876,0.0007,1.898105,0.0,0.624,0.0,0.416
1,2,CCCV_Chg,2025-11-08 11:55:07.134,3.067171,49.998917,0.638,1.940669,153355.228254,0.0007,1.940669,0.0,0.638,0.0,0.42533333333333334
1,2,CCCV_Chg,2025-11-08 11:55:08.135,3.068166,49.99891,0.652,1.983264,153404.955699,0.0007,1.983264,0.0,0.652,0.0,0.4346666666666667
1,2,CCCV_Chg,2025-11-08 11:55:09.135,3.069152,49.998957,0.666,2.025916,153454.398874,0.0007,2.025916,0.0,0.666,0.0,0.44400000000000006
1,2,CCCV_Chg,2025-11-08 11:55:10.135,3.070115,49.998874,0.68,2.068527,153502.293051,0.0007,2.068527,0.0,0.68,0.0,0.4533333333333333
1,2,CCCV_Chg,2025-11-08 11:55:11.134,3.071093,49.998973,0.694,2.111193,153551.495987,0.0007,2.111193,0.0,0.694,0.0,0.4626666666666666
1,2,CCCV_Chg,2025-11-08 11:55:12.125,3.072051,49.998988,0.708,2.153856,153599.441084,0.0007,2.153856,0.0,0.708,0.0,0.472
1,2,CCCV_Chg,2025-11-08 11:55:13.125,3.072999,49.998985,0.722,2.196491,153646.830906,0.0007,2.196491,0.0,0.722,0.0,0.48133333333333334
1,2,CCCV_Chg,2025-11-08 11:55:14.125,3.073945,49.998978,0.735,2.239205,153694.108428,0.0007,2.239205,0.0,0.735,0.0,0.49
1,2,CCCV_Chg,2025-11-08 11:55:15.125,3.074878,49.998939,0.749,2.281901,153740.637554,0.0007,2.281901,0.0,0.749,0.0,0.49933333333333335
1,2,CCCV_Chg,2025-11-08 11:55:16.125,3.075814,49.998916,0.763,2.324595,153787.365818,0.0007,2.324595,0.0,0.763,0.0,0.5086666666666666
1,2,CCCV_Chg,2025-11-08 11:55:17.127,3.076732,49.998899,0.777,2.367316,153833.212518,0.0007,2.367316,0.0,0.777,0.0,0.518
1,2,CCCV_Chg,2025-11-08 11:55:18.113,3.077651,49.998898,0.791,2.410032,153879.158429,0.0007,2.410032,0.0,0.791,0.0,0.5273333333333334
1,2,CCCV_Chg,2025-11-08 11:55:19.113,3.078557,49.998987,0.805,2.452819,153924.731422,0.0007,2.452819,0.0,0.805,0.0,0.5366666666666666
1,2,CCCV_Chg,2025-11-08 11:55:20.114,3.079465,49.998967,0.819,2.495577,153970.068913,0.0007,2.4955770000000004,0.0,0.819,0.0,0.5459999999999999
1,2,CCCV_Chg,2025-11-08 11:55:21.114,3.080365,49.998927,0.833,2.538307,154014.944768,0.0007,2.538307,0.0,0.833,0.0,0.5553333333333333
1,2,CCCV_Chg,2025-11-08 11:55:22.114,3.08126,49.998931,0.847,2.581106,154059.706133,0.0007,2.581106,0.0,0.847,0.0,0.5646666666666667
1,2,CCCV_Chg,2025-11-08 11:55:23.115,3.082129,49.999003,0.86,2.623918,154103.377117,0.0007,2.623918,0.0,0.86,0.0,0.5733333333333334
1,2,CCCV_Chg,2025-11-08 11:55:24.105,3.083008,49.998945,0.874,2.666736,154147.147427,0.0007,2.666736,0.0,0.874,0.0,0.5826666666666667
1,2,CCCV_Chg,2025-11-08 11:55:25.106,3.083879,49.998943,0.888,2.709552,154190.69034,0.0007,2.709552,0.0,0.888,0.0,0.592
1,2,CCCV_Chg,2025-11-08 11:55:26.104,3.084746,49.99897,0.902,2.75236,154234.122712,0.0007,2.75236,0.0,0.902,0.0,0.6013333333333334
1,2,CCCV_Chg,2025-11-08 11:55:27.105,3.08561,49.998947,0.916,2.79524,154277.250853,0.0007,2.79524,0.0,0.916,0.0,0.6106666666666667
1,2,CCCV_Chg,2025-11-08 11:55:28.106,3.086459,49.998999,0.93,2.838096,154319.860455,0.0007,2.838096,0.0,0.93,0.0,0.62
1,2,CCCV_Chg,2025-11-08 11:55:29.104,3.087304,49.998937,0.944,2.880992,154361.918196,0.0007,2.880992,0.0,0.944,0.0,0.6293333333333333
1,2,CCCV_Chg,2025-11-08 11:55:30.084,3.088154,49.998945,0.958,2.923818,154404.441998,0.0007,2.9238180000000003,0.0,0.958,0.0,0.6386666666666666
1,2,CCCV_Chg,2025-11-08 11:55:31.082,3.088992,49.998911,0.972,2.966742,154446.236088,0.0007,2.966742,0.0,0.972,0.0,0.648
1,2,CCCV_Chg,2025-11-08 11:55:32.082,3.089834,49.998914,0.985,3.009648,154488.34444,0.0007,3.0096480000000003,0.0,0.985,0.0,0.6566666666666666
1,2,CCCV_Chg,2025-11-08 11:55:33.083,3.090659,49.998936,0.999,3.052574,154529.661539,0.0007,3.052574,0.0,0.999,0.0,0.666
1,2,CCCV_Chg,2025-11-08 11:55:34.082,3.091484,49.998932,1.013,3.095466,154570.898295,0.0007,3.095466,0.0,1.013,0.0,0.6753333333333332
1,2,CCCV_Chg,2025-11-08 11:55:35.083,3.092297,49.998943,1.027,3.138425,154611.581442,0.0007,3.138425,0.0,1.027,0.0,0.6846666666666666
1,2,CCCV_Chg,2025-11-08 11:55:36.090,3.093114,49.998941,1.041,3.181373,154652.424392,0.0007,3.181373,0.0,1.041,0.0,0.694
1,2,CCCV_Chg,2025-11-08 11:55:37.088,3.093924,49.998973,1.055,3.224308,154693.02254,0.0007,3.224308,0.0,1.055,0.0,0.7033333333333334
1,2,CCCV_Chg,2025-11-08 11:55:38.090,3.094737,49.998912,1.069,3.267286,154733.482926,0.0007,3.267286,0.0,1.069,0.0,0.7126666666666666
1,2,CCCV_Chg,2025-11-08 11:55:39.088,3.095527,49.998986,1.083,3.310264,154773.211136,0.0007,3.310264,0.0,1.083,0.0,0.722
1,2,CCCV_Chg,2025-11-08 11:55:40.088,3.096325,49.99892,1.097,3.353274,154812.905969,0.0007,3.353274,0.0,1.097,0.0,0.7313333333333334
1,2,CCCV_Chg,2025-11-08 11:55:41.089,3.097116,49.998979,1.11,3.396309,154852.637845,0.0007,3.396309,0.0,1.11,0.0,0.7400000000000001
1,2,CCCV_Chg,2025-11-08 11:55:42.088,3.097901,49.998973,1.124,3.439332,154891.868456,0.0007,3.439332,0.0,1.124,0.0,0.7493333333333334
1,2,CCCV_Chg,2025-11-08 11:55:43.087,3.098689,49.998942,1.138,3.482344,154931.171587,0.0007,3.482344,0.0,1.138,0.0,0.7586666666666666
1,2,CCCV_Chg,2025-11-08 11:55:44.089,3.09948,49.998926,1.152,3.525359,154970.671158,0.0007,3.525359,0.0,1.152,0.0,0.7679999999999999
1,2,CCCV_Chg,2025-11-08 11:55:45.088,3.100239,49.998956,1.166,3.568419,155008.71335,0.0007,3.568419,0.0,1.166,0.0,0.7773333333333333
1,2,CCCV_Chg,2025-11-08 11:55:46.088,3.101019,49.998978,1.18,3.611486,155047.780759,0.0007,3.611486,0.0,1.18,0.0,0.7866666666666666
1,2,CCCV_Chg,2025-11-08 11:55:47.088,3.101792,49.998977,1.194,3.654586,155086.426867,0.0007,3.654586,0.0,1.194,0.0,0.7959999999999999
1,2,CCCV_Chg,2025-11-08 11:55:48.045,3.102544,49.998912,1.208,3.697618,155123.824432,0.0007,3.697618,0.0,1.208,0.0,0.8053333333333333
1,2,CCCV_Chg,2025-11-08 11:55:49.045,3.103307,49.998994,1.222,3.740709,155162.228073,0.0007,3.740709,0.0,1.222,0.0,0.8146666666666667
1,2,CCCV_Chg,2025-11-08 11:55:50.043,3.104069,49.998979,1.235,3.78385,155200.280746,0.0007,3.78385,0.0,1.235,0.0,0.8233333333333335
1,2,CCCV_Chg,2025-11-08 11:55:51.044,3.104804,49.998995,1.249,3.826934,155237.079672,0.0007,3.826934,0.0,1.249,0.0,0.8326666666666667
1,2,CCCV_Chg,2025-11-08 11:55:52.044,3.105554,49.998926,1.263,3.870098,155274.364635,0.0007,3.870098,0.0,1.263,0.0,0.8419999999999999
1,2,CCCV_Chg,2025-11-08 11:55:53.043,3.106296,49.998956,1.277,3.913191,155311.557027,0.0007,3.913191,0.0,1.277,0.0,0.8513333333333333
1,2,CCCV_Chg,2025-11-08 11:55:54.041,3.107047,49.999014,1.291,3.956332,155349.286452,0.0007,3.956332,0.0,1.291,0.0,0.8606666666666666
1,2,CCCV_Chg,2025-11-08 11:55:55.041,3.107777,49.998971,1.305,3.999545,155385.652097,0.0007,3.999545,0.0,1.305,0.0,0.87
1,2,CCCV_Chg,2025-11-08 11:55:56.041,3.108506,49.999004,1.319,4.04267,155422.203928,0.0007,4.04267,0.0,1.319,0.0,0.8793333333333334
1,2,CCCV_Chg,2025-11-08 11:55:57.042,3.10924,49.998961,1.333,4.085848,155458.7695,0.0007,4.085848,0.0,1.333,0.0,0.8886666666666666
1,2,CCCV_Chg,2025-11-08 11:55:58.040,3.109974,49.998964,1.346,4.129029,155495.478067,0.0007,4.129029,0.0,1.346,0.0,0.8973333333333335
1,2,CCCV_Chg,2025-11-08 11:55:59.042,3.1107,49.998965,1.361,4.172214,155531.780425,0.0007,4.172214,0.0,1.361,0.0,0.9073333333333333
1,2,CCCV_Chg,2025-11-08 11:56:00.050,3.111415,49.998941,1.374,4.215437,155567.455012,0.0007,4.215437,0.0,1.374,0.0,0.916
1,2,CCCV_Chg,2025-11-08 11:56:01.049,3.112139,49.998959,1.388,4.258673,155603.710263,0.0007,4.258673,0.0,1.388,0.0,0.9253333333333332
1,2,CCCV_Chg,2025-11-08 11:56:02.051,3.112852,49.998915,1.402,4.301891,155639.222556,0.0007,4.301891,0.0,1.402,0.0,0.9346666666666666
1,2,CCCV_Chg,2025-11-08 11:56:03.049,3.113568,49.998968,1.416,4.345092,155675.186798,0.0007,4.345091999999999,0.0,1.416,0.0,0.944
1,2,CCCV_Chg,2025-11-08 11:56:04.050,3.114271,49.999023,1.43,4.388364,155710.507357,0.0007,4.388363999999999,0.0,1.43,0.0,0.9533333333333334
1,2,CCCV_Chg,2025-11-08 11:56:05.050,3.114968,49.99898,1.444,4.431599,155745.222733,0.0007,4.431599,0.0,1.444,0.0,0.9626666666666667
1,2,CCCV_Chg,2025-11-08 11:56:06.034,3.115676,49.998991,1.458,4.474866,155780.656283,0.0007,4.474866,0.0,1.458,0.0,0.9719999999999999
1,2,CCCV_Chg,2025-11-08 11:56:07.033,3.116369,49.998982,1.471,4.518138,155815.277536,0.0007,4.518138,0.0,1.471,0.0,0.9806666666666668
1,2,CCCV_Chg,2025-11-08 11:56:08.034,3.117069,49.998949,1.486,4.561426,155850.17396,0.0007,4.561426,0.0,1.486,0.0,0.9906666666666666
1,2,CCCV_Chg,2025-11-08 11:56:09.034,3.117762,49.999006,1.499,4.604751,155885.000945,0.0007,4.604751,0.0,1.499,0.0,0.9993333333333334
1,2,CCCV_Chg,2025-11-08 11:56:10.034,3.118449,49.998941,1.513,4.648051,155919.147563,0.0007,4.648051000000001,0.0,1.513,0.0,1.0086666666666666
1,2,CCCV_Chg,2025-11-08 11:56:11.032,3.119137,49.999009,1.527,4.691343,155953.758935,0.0007,4.691343,0.0,1.527,0.0,1.018
1,2,CCCV_Chg,2025-11-08 11:56:12.034,3.119821,49.998984,1.541,4.734677,155987.880262,0.0007,4.734677,0.0,1.541,0.0,1.0273333333333332
1,2,CCCV_Chg,2025-11-08 11:56:13.724,3.120502,49.998939,1.555,4.778002,156021.789147,0.0007,4.778002000000001,0.0,1.555,0.0,1.0366666666666666
1,2,CCCV_Chg,2025-11-08 11:56:14.724,3.121182,49.998936,1.569,4.821322,156055.779062,0.0007,4.821322,0.0,1.569,0.0,1.046
1,2,CCCV_Chg,2025-11-08 11:56:15.725,3.121859,49.99905,1.583,4.865111,156089.984234,0.0007,4.865111,0.0,1.583,0.0,1.0553333333333332
1,2,CCCV_Chg,2025-11-08 11:56:16.725,3.122535,49.999012,1.597,4.908473,156123.664935,0.0007,4.908473,0.0,1.597,0.0,1.0646666666666667
1,2,CCCV_Chg,2025-11-08 11:56:17.724,3.123184,49.999038,1.611,4.951414,156156.195497,0.0007,4.951414,0.0,1.611,0.0,1.074
1,2,CCCV_Chg,2025-11-08 11:56:18.725,3.123866,49.998922,1.624,4.995225,156189.932472,0.0007,4.9952250000000005,0.0,1.624,0.0,1.0826666666666667
1,2,CCCV_Chg,2025-11-08 11:56:19.711,3.124537,49.998943,1.638,5.03862,156223.547364,0.0007,5.03862,0.0,1.638,0.0,1.0919999999999999
1,2,CCCV_Chg,2025-11-08 11:56:20.711,3.125207,49.998998,1.652,5.082021,156257.218543,0.0007,5.082021,0.0,1.652,0.0,1.1013333333333333
1,2,CCCV_Chg,2025-11-08 11:56:21.711,3.125862,49.998988,1.666,5.125413,156289.936628,0.0007,5.125413,0.0,1.666,0.0,1.1106666666666667
1,2,CCCV_Chg,2025-11-08 11:56:22.710,3.126515,49.998999,1.68,5.168414,156322.620358,0.0007,5.168413999999999,0.0,1.68,0.0,1.12
1,2,CCCV_Chg,2025-11-08 11:56:23.710,3.127171,49.998923,1.694,5.212245,156355.182037,0.0007,5.212245,0.0,1.694,0.0,1.1293333333333333
1,2,CCCV_Chg,2025-11-08 11:56:24.711,3.127822,49.998977,1.708,5.255717,156387.900238,0.0007,5.255717,0.0,1.708,0.0,1.1386666666666665
1,2,CCCV_Chg,2025-11-08 11:56:25.700,3.12848,49.998977,1.722,5.29915,156420.799565,0.0007,5.29915,0.0,1.722,0.0,1.148
1,2,CCCV_Chg,2025-11-08 11:56:26.700,3.129123,49.999051,1.736,5.342594,156453.180462,0.0007,5.342594,0.0,1.736,0.0,1.1573333333333333
1,2,CCCV_Chg,2025-11-08 11:56:27.699,3.129778,49.99899,1.749,5.385611,156485.738924,0.0007,5.385611,0.0,1.749,0.0,1.1660000000000001
1,2,CCCV_Chg,2025-11-08 11:56:28.698,3.130411,49.999043,1.763,5.429083,156517.554197,0.0007,5.429082999999999,0.0,1.763,0.0,1.1753333333333331
1,2,CCCV_Chg,2025-11-08 11:56:29.699,3.131051,49.999015,1.777,5.47259,156549.465915,0.0007,5.47259,0.0,1.777,0.0,1.1846666666666665
1,2,CCCV_Chg,2025-11-08 11:56:30.700,3.131702,49.99905,1.791,5.516508,156582.124883,0.0007,5.516508,0.0,1.791,0.0,1.194
1,2,CCCV_Chg,2025-11-08 11:56:31.704,3.132334,49.998968,1.805,5.559975,156613.467431,0.0007,5.5599750000000006,0.0,1.805,0.0,1.2033333333333334
1,2,CCCV_Chg,2025-11-08 11:56:32.705,3.132964,49.999033,1.819,5.603471,156645.170424,0.0007,5.603471,0.0,1.819,0.0,1.2126666666666668
1,2,CCCV_Chg,2025-11-08 11:56:33.706,3.133598,49.999,1.833,5.647007,156676.766402,0.0007,5.647006999999999,0.0,1.833,0.0,1.222
1,2,CCCV_Chg,2025-11-08 11:56:34.704,3.134226,49.998999,1.847,5.690507,156708.16264,0.0007,5.690506999999999,0.0,1.847,0.0,1.2313333333333332
1,2,CCCV_Chg,2025-11-08 11:56:35.704,3.134848,49.998969,1.861,5.734059,156739.167972,0.0007,5.734059,0.0,1.861,0.0,1.2406666666666666
1,2,CCCV_Chg,2025-11-08 11:56:36.704,3.135472,49.999004,1.874,5.777595,156770.47707,0.0007,5.777595,0.0,1.874,0.0,1.2493333333333334
1,2,CCCV_Chg,2025-11-08 11:56:37.693,3.136091,49.99903,1.888,5.821166,156801.507992,0.0007,5.821166,0.0,1.888,0.0,1.2586666666666666
1,2,CCCV_Chg,2025-11-08 11:56:38.694,3.136723,49.999038,1.902,5.864702,156833.132472,0.0007,5.864702,0.0,1.902,0.0,1.268
1,2,CCCV_Chg,2025-11-08 11:56:39.693,3.137344,49.998949,1.916,5.908286,156863.902651,0.0007,5.908286,0.0,1.916,0.0,1.2773333333333332
1,2,CCCV_Chg,2025-11-08 11:56:40.693,3.13796,49.99889,1.93,5.951827,156894.516864,0.0007,5.951827000000001,0.0,1.93,0.0,1.2866666666666666
